"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","Das Königreich Myrtana, wiedervereint durch die Hand König Rhobars II.","O reino de Myrtana, reunificado pela mão do rei Rhobar II.","","False","INTRO_PROLOG_14_00","",""
"","In den langen Jahren seiner Herrschaft war es ihm gelungen, alle Widersacher des Reiches zu bezwingen...","Nos longos anos de seu reinado, ele conseguiu subjugar todos os inimigos do reino...","","False","INTRO_PROLOG_14_01","",""
"","... Bis auf einen.","... Exceto um.","","False","INTRO_PROLOG_14_02","",""
"","(ruft) Feuer!","(grita) Fogo!","","False","INTRO_PROLOG_08_03","",""
"","Aaaargh! (diverse)","Aaaargh! (diversos)","","False","INTRO_PROLOG_06_04","",""
"","Aaaargh! (diverse)","Aaaargh! (diversos)","","False","INTRO_PROLOG_07_05","",""
"","Der Krieg mit den Orks forderte seinen Tribut ...","A guerra com os orcs cobrou seu preço...","","False","INTRO_PROLOG_14_06","",""
"","... und die Gefangenen des Reiches sollten ihn bezahlen.","... e os prisioneiros do reino deveriam pagar por isso.","","False","INTRO_PROLOG_14_07","",""
"","Der König brauchte Schwerter für seine Armeen und jeder, der sich eines auch noch so geringen Verbrechens schuldig gemacht hatte, wurde zur Arbeit in den Erzminen von Khorinis gezwungen.","O rei precisava de espadas para seus exércitos e todo aquele que tivesse cometido até mesmo um crime menor era forçado a trabalhar nas minas de minério de Khorinis.","","False","INTRO_PROLOG_14_08","",""
"","(gecancelt) Aus allen Teilen des Landes wurden Gefangene gebracht.","(cancelado) Prisioneiros foram trazidos de todas as partes do país.","","False","INTRO_PROLOG_14_09","",""
"","Um jede Flucht unmöglich zu machen, sandte der König die mächtigsten Magier des Reiches aus, eine magische Barriere um das gesamte Tal zu errichten.","Para tornar qualquer fuga impossível, o rei enviou os magos mais poderosos do reino para erguer uma barreira mágica ao redor de todo o vale.","","False","INTRO_PROLOG_14_10","",""
"","ICH war einer der Magier.","EU era um dos magos.","","False","INTRO_PROLOG_14_11","",""
"","(gecancelt) Wir mussten all unsere Macht bündeln, um die Barriere zu erschaffen, (ungecancelt) aber etwas störte das gebrechliche Gefüge der Magie.","(cancelado) Tivemos que reunir todo o nosso poder para criar a Barreira, (não cancelado) mas algo perturbou a frágil estrutura da magia.","","False","INTRO_PROLOG_14_12","",""
