"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:23","Dem Ziel entgegen!","¡Vamos!","","","Info_Lester_EXIT_05_01","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:27","Der Schläfer möge dich behüten!","¡Que el Durmiente te proteja!","","","Info_Lester_EXIT_05_02","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:55","Du hast einen Guru angesprochen!! Tu das nie wieder! Es ist ein Sakrileg! Wenn der Meister es für richtig hält, mit dir zu reden, wird ER dich ansprechen.","¡Le has dirigido la palabra a un Gurú! ¡No vuelvas a hacerlo! ¡Es un sacrilegio! Si uno de los maestros quiere hablar contigo, será ÉL quien te hable a TI.","","","DIA_Lester_Sakrileg_05_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:67","Wer bist du?","¿Quién eres?","","","DIA_Lester_Hallo.description","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:80","Wer bist du?","¿Quién eres?","","","DIA_Lester_Hallo_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:81","Ich bin Lester. Ich kümmere mich um die Fremden, die hier ankommen.","Soy Lester. Me ocupo de los forasteros que llegan aquí.","","","DIA_Lester_Hallo_05_01","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:84","Gut, dass du nicht Baal Namib angesprochen hast. Kein Fremder darf die Gurus ansprechen.","Tienes suerte de no haberle hablado a Baal Namib. No se permite que los forasteros hablen a los Gurús.","","","DIA_Lester_Hallo_05_02","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:97","Ich will aber mit deinem Meister reden.","Pero quiero hablar con tu señor.","","","DIA_Lester_WannaTalkToMaster.description","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:112","Ich will aber mit deinem Meister reden.","Pero quiero hablar con tu maestro.","","","DIA_Lester_WannaTalkToMaster_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:113","Vergiss es! Ich bin sicher, ICH kann dir bei all deinen Problemen weiterhelfen.","¡Olvídalo! Estoy seguro de no poder ayudarte con ninguno de tus problemas.","","","DIA_Lester_WannaTalkToMaster_05_01","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:126","Erzähl mir was über das Lager.","Háblame del Campamento.","","","DIA_Lester_CampInfo.description","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:140","Erzähl mir was über das Lager.","Háblame del Campamento.","","","DIA_Lester_CampInfo_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:141","Was willst du wissen?","¿Qué es lo que quieres saber?","","","DIA_Lester_CampInfo_05_01","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:144","Erzähl mir was über die Gilden.","Háblame de las cofradías.","","","DIA_Lester_CampInfo.DIA_Lester_CampInfo_GIL","Info_AddChoice",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:145","Was hat es mit dem Schläfer auf sich?","¿Qué puedes decirme del Durmiente?","","","DIA_Lester_CampInfo.DIA_Lester_CampInfo_SLEEPER","Info_AddChoice",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:146","Was weißt du über das Kraut?","¿Qué sabes de la hierba?","","","DIA_Lester_CampInfo.DIA_Lester_CampInfo_HERB","Info_AddChoice",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:156","Erzähl mir was über die Gilden.","Háblame de las cofradías.","","","DIA_Lester_CampInfo_GIL_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:157","Die Gurus bilden die oberste Gilde. Sie sind der Geist des Lagers, denn ihre Macht ist groß. Die Templer benutzen ihre geistige Stärke im Kampf.","Los Gurús son la cofradía más importante. Son el espíritu de este campamento, ya que poseen un gran poder. Los templarios utilizan sus poderes espirituales para combatir.","","","DIA_Lester_CampInfo_GIL_05_01","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:158","Sie haben einen unbezwingbaren Willen. Leg dich besser NIE mit ihnen an. Ich selber gehöre zu den Novizen. Wir beten zum Schläfer und verrichten die Arbeiten, die hier im Lager anfallen.","Tienen una fuerza de voluntad indomable. No deberías enfrentarte NUNCA a uno de ellos. Por lo que a mí respecta, soy un novicio. Rezamos al Durmiente y hacemos todo el trabajo del Campamento.","","","DIA_Lester_CampInfo_GIL_05_02","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:159","Einige der Novizen werden als Gurus aufgenommen, aber dazu gehört eine viele Jahre lange Ausbildung.","A algunos novicios se les permite pasar a formar parte de los Gurús, pero para llegar tan lejos necesitas estudiar durante muchos años.","","","DIA_Lester_CampInfo_GIL_05_03","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:164","Was hat es mit dem Schläfer auf sich?","¿Qué puedes contarme acerca del Durmiente?","","","DIA_Lester_CampInfo_SLEEPER_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:165","Der Schläfer ist ein göttliches Wesen. Er schenkt uns Visionen - zumindest den Gurus.","El Durmiente es una criatura divina. Proporciona visiones; al menos a los Gurús.","","","DIA_Lester_CampInfo_SLEEPER_05_01","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:166","Wir beten zu ihm, denn er wird uns allen die Freiheit schenken.","Le rezamos porque él nos dará la libertad.","","","DIA_Lester_CampInfo_SLEEPER_05_02","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:167","Und daran glaubst du?","¿Y tú crees eso?","","","DIA_Lester_CampInfo_SLEEPER_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:168","Hey, ich bin seit zwei Jahren in der Barriere. Weißt du überhaupt wie lange ZWEI JAHRE sein können?","Oye, llevo dos años dentro de la barrera. ¿Sabes lo largos que pueden ser dos años?","","","DIA_Lester_CampInfo_SLEEPER_05_04","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:169","Du kannst dir nicht vorstellen, was ich alles bereit bin zu glauben und zu machen, damit ich hier wieder raus komme!","¡No puedes imaginarte lo que estoy dispuesto a creer y hacer para poder salir de aquí!","","","DIA_Lester_CampInfo_SLEEPER_05_05","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:174","Was weißt du über das Kraut?","¿Qué sabes acerca de la hierba?","","","DIA_Lester_CampInfo_HERB_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_Pc_Psionic.d:175","Nun, das Kraut wächst im Sumpf. Es muss natürlich noch verarbeitet werden, damit man es rauchen kann. Das machen wir Novizen.","Bueno, la hierba se produce en el pantano. Claro que hay que procesarla antes de poder fumarla. De eso nos encargamos los novicios.","","","DIA_Lester_CampInfo_HERB_05_01","",""
