"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","1 Stück rohes Fleisch braten.","Пожарить 1 кусок мяса.","","False","PC_FryMeat_1.description","",""
"","5 Stücke rohes Fleisch braten.","Пожарить 5 кусков мяса.","","False","PC_FryMeat_5.description","",""
"","10 Stücke rohes Fleisch braten.","Пожарить 10 кусков мяса.","","False","PC_FryMeat_10.description","",""
"","Alles braten. (","Пожарить все мясо. (","","False","DESC_FRYMEAT_ALL","",""
"","1 x Rohstahl erhitzen.","Разогреть 1 заготовку из стали.","","False","PC_SmithFire_1.description","",""
"","5 x Rohstahl erhitzen.","Разогреть 5 заготовок из стали.","","False","PC_SmithFire_5.description","",""
"","10 x Rohstahl erhitzen.","Разогреть 10 заготовок из стали.","","False","PC_SmithFire_10.description","",""
"","Gesamten Rohstahlvorrat erhitzen. (","Разогреть все заготовки. (","","False","DESC_SMITHFIRE_ALL","",""
"","1 x glühenden Stahl schmieden.","Выковать 1 стальной клинок.","","False","PC_SmithAnvil_1.description","",""
"","5 x glühenden Stahl schmieden.","Выковать 5 стальных клинков.","","False","PC_SmithAnvil_5.description","",""
"","10 x glühenden Stahl schmieden.","Выковать 10 стальных клинков.","","False","PC_SmithAnvil_10.description","",""
"","Alles schmieden. (","Выковать клинки из всех заготовок. (","","False","DESC_SMITHANVIL_ALL","",""
"","eine glühende Klinge abschrecken.","Остудить 1 раскаленный клинок.","","False","PC_SmithCool_1.description","",""
"","5 glühende Klingen abschrecken.","Остудить 5 раскаленных клинков.","","False","PC_SmithCool_5.description","",""
"","10 glühende Klingen abschrecken.","Остудить 10 раскаленных клинков.","","False","PC_SmithCool_10.description","",""
"","Alle glühenden Klingen abschrecken. (","Остудить все раскаленные клинки. (","","False","DESC_SMITHCOOL_ALL","",""
"","eine Klinge als Schwert schleifen.","Заточить 1 клинок и изготовить меч.","","False","PC_SmithSharp_1.description","",""
"","5 Klingen als Schwerter schleifen.","Заточить 5 клинков и изготовить мечи.","","False","PC_SmithSharp_5.description","",""
"","10 Klingen als Schwerter schleifen.","Заточить 10 клинков и изготовить мечи.","","False","PC_SmithSharp_10.description","",""
"","Alle Klingen als Schwerter schleifen. (","Заточить все клинки и изготовить мечи. (","","False","DESC_SMITHSHARP_ALL","",""
