"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","1 Stück rohes Fleisch braten.","烤一块生肉。","","False","PC_FryMeat_1.description","",""
"","5 Stücke rohes Fleisch braten.","烤五块生肉。","","False","PC_FryMeat_5.description","",""
"","10 Stücke rohes Fleisch braten.","烤十块生肉。","","False","PC_FryMeat_10.description","",""
"","Alles braten. (","烤熟所有剩下的生肉。（","","False","DESC_FRYMEAT_ALL","",""
"","1 x Rohstahl erhitzen.","加热一块生铁。","","False","PC_SmithFire_1.description","",""
"","5 x Rohstahl erhitzen.","加热五块生铁。","","False","PC_SmithFire_5.description","",""
"","10 x Rohstahl erhitzen.","加热十块生铁。","","False","PC_SmithFire_10.description","",""
"","Gesamten Rohstahlvorrat erhitzen. (","加热所有的生铁。（","","False","DESC_SMITHFIRE_ALL","",""
"","1 x glühenden Stahl schmieden.","从一块炽热的钢铁中锻造出一把刀刃。","","False","PC_SmithAnvil_1.description","",""
"","5 x glühenden Stahl schmieden.","从几块炽热的钢铁中锻造出五把刀刃。","","False","PC_SmithAnvil_5.description","",""
"","10 x glühenden Stahl schmieden.","从几块炽热的钢铁中锻造出十把刀刃。","","False","PC_SmithAnvil_10.description","",""
"","Alles schmieden. (","用所有剩下的炽热钢铁锻造出刀刃。 (","","False","DESC_SMITHANVIL_ALL","",""
"","eine glühende Klinge abschrecken.","将一把炽热的刀刃淬火。","","False","PC_SmithCool_1.description","",""
"","5 glühende Klingen abschrecken.","将五把炽热的刀刃淬火。","","False","PC_SmithCool_5.description","",""
"","10 glühende Klingen abschrecken.","将十把炽热的刀刃淬火。","","False","PC_SmithCool_10.description","",""
"","Alle glühenden Klingen abschrecken. (","将所有炽热的刀刃淬火。（","","False","DESC_SMITHCOOL_ALL","",""
"","eine Klinge als Schwert schleifen.","把一把刀刃磨制成剑。","","False","PC_SmithSharp_1.description","",""
"","5 Klingen als Schwerter schleifen.","把五把刀刃磨制成剑。","","False","PC_SmithSharp_5.description","",""
"","10 Klingen als Schwerter schleifen.","把十把刀刃磨制成剑。","","False","PC_SmithSharp_10.description","",""
"","Alle Klingen als Schwerter schleifen. (","把所有的刀刃磨制成剑。（","","False","DESC_SMITHSHARP_ALL","",""
