"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:20","... Sterblicher? ... Wer, ich? ... Ich geh ja schon!","…凡人？……我吗？……好吧，我这就来！","","False","Info_Saturas_EXIT_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:55","Moment... Wer... Wer spricht hier.","等一下...是谁... 谁在跟我说话。","","","Info_XardasDemon_INTRO_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:57","DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?","你在跟我说话？你是怎么进入我的大脑的？","","","Info_XardasDemon_INTRO_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:59","Du bist was? ... der Diener deines Herren?","你是什么？你的主人的仆人？","","","Info_XardasDemon_INTRO_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:60","Du erscheinst mir eher wie eine Kreatur der Hölle!","你似乎是一个来自地狱的生物!","","","Info_XardasDemon_INTRO_15_04","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:62","Ich soll schweigen?","你想让我保持沉默？","","","Info_XardasDemon_INTRO_15_05","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:74","Heißt Dein Herr und Meister zufällig Xardas?","你的主人名叫萨尔达斯吗？","","False","Info_XardasDemon_MASTERWHO.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:87","Heißt dein Herr und Meister zufällig Xardas?","你的主人名叫萨尔达斯吗？","","False","Info_XardasDemon_MASTERWHO_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:89","Aha ... Namen sind also unwichtig ... Okay.","哦，对了... 所以名字并不重要... 好吧。","","","Info_XardasDemon_MASTERWHO_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:90","Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.","我姑且认为这里是萨尔达斯的塔。","","False","Info_XardasDemon_MASTERWHO_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:102","Ich muss mit deinem Meister sprechen!","我必须和你的主人谈谈！","","","Info_XardasDemon_MASTERHOW.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:115","Ich muss mit deinem Meister sprechen!","我必须和你的主人谈谈！","","","Info_XardasDemon_MASTERHOW_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:117","... Ich? ... unwürdig?? ... Was für ein Test???","... 我吗...不值得吗...什么样的测试？","","","Info_XardasDemon_MASTERHOW_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:119","... Aaahhhh ... Ich verstehe ... wer deinen Meister sprechen will, muss sich würdig erweisen!","... 嗷...我明白... 谁想和你的主人说话，必须先证明自己的价值!","","False","Info_XardasDemon_MASTERHOW_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:120","... Moment, wie war das? ... Der Beweis? ... Sieg über was? ... Sieg über die Elemente?","... 等一下，那是什么？证据？...胜过什么？对元素的胜利？","","","Info_XardasDemon_MASTERHOW_15_04","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:121","... Stein? ... Eis? ... Feuer?","... 石头？... 冰？火？","","","Info_XardasDemon_MASTERHOW_15_05","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:138","Du sprichst in Rätseln!","你说的是谜语!","","","Info_XardasDemon_NOHEART.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:155","Du sprichst in Rätseln!","你说的是谜语!","","","Info_XardasDemon_NOHEART_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:157","... Das hast du schon mal gesagt, du wiederholst dich!","... 你以前说过，你在重复你自己的话!","","False","Info_XardasDemon_NOHEART_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:158","... Du willst Beweise für den Sieg über die Elemente Feuer, Eis und Stein!","... 你想知道战胜火、冰和石头等元素的证据吗！","","","Info_XardasDemon_NOHEART_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:169","... Was? ... Aha! ... Ein würdiger Beweis!","... 什么，... 没错！... 有价值的证明！","","","Info_XardasDemon_GIVEHEART_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:170","... Fehlen? ... Zwei fehlen noch?","…失踪了？还有两个人也失踪了？","","False","Info_XardasDemon_GIVEHEART_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:176","... Die Dualität? ... Der zweite Beweis?","…二元性？…第二个证据？","","False","Info_XardasDemon_GIVEHEART_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:177","... Einer bleibt noch?","... 还剩下一个？","","","Info_XardasDemon_GIVEHEART_15_04","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:183","... Vollkommenheit? ... Ich bin würdig?","... 完美？我是值得的？","","","Info_XardasDemon_GIVEHEART_15_05","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:184","Wenn das so ist, dann wünsche ich jetzt, deinen Meister zu sprechen!","如果是这样的话，我现在就想和你的主人谈谈!","","","Info_XardasDemon_GIVEHEART_15_06","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:185","... Gegenbeweis? ... Was für einen Gegenbeweis? ... Eine Rune? ... Eine Rune für mich?","... 反证？什么样的反证？一个符文？给我的符文？","","","Info_XardasDemon_GIVEHEART_15_07","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:186","Nun, dann nehme ich die Rune der Teleportation als Zeichen der Würde an mich!","好吧，那我就接受这个传送符文作为你值得信任的标志吧！","","False","Info_XardasDemon_GIVEHEART_15_08","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:201","Ich habe hier das Herz eines Steingolems!","这是一个石像的心脏！","","","Info_XardasDemon_STONEHEART.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:215","Ich habe hier das Herz eines Steingolems!","这是一个石像的心脏！","","","Info_XardasDemon_STONEHEART_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:232","Ist dieses Herz eines Eisgolems ein Beweis?","这颗冰魔像的心脏就是证据吗？","","False","Info_XardasDemon_ICEHEART.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:246","Ist dieses Herz eines Eisgolems ein Beweis?","这颗冰魔像的心脏就是证据吗？","","False","Info_XardasDemon_ICEHEART_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:262","Was ist mit diesem Herz des Feuergolems?","那这个火魔像之心呢？","","False","Info_XardasDemon_FIREHEART.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:276","Was ist mit diesem Herz des Feuergolems?","那这个火魔像之心呢？","","False","Info_XardasDemon_FIREHEART_15_01","",""
