"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:45","Was machst du hier? Wer hat dich hereingelassen? Wache!","Ce cauti aici? Cine te-a lasat inauntru? Garzi!","","","DIA_YBerion_Wache_12_00","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:57","Sei gegrüßt, Meister Y'Berion.","Salutari, maestre Y’Berion.","","","DIA_YBerion_Kennen.description","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:70","Sei gegrüßt, Meister Y'Berion.","Salutare, maestre Y'Berion.","","","DIA_YBerion_Kennen_15_00","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:71","Ah! Du kommst mir bekannt vor!","A! Iti recunosc fata!","","","DIA_YBerion_Kennen_12_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:72","Unmöglich. Wir haben uns noch nie gesehen.","Imposibil. Nu ne-am mai intalnit pana acum.","","","DIA_YBerion_Kennen_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:73","Und ich dachte ... Nun gut - was willst du?","Dar credeam... Ei bine, ce vrei?","","","DIA_YBerion_Kennen_12_03","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:86","Mir kam zu Ohren, du suchst etwas","Am auzit ca esti in cautarea unui lucru.","","","Info_YBerion_BringFocus.description","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:102","Mir kam zu Ohren, du suchst etwas.","Am auzit ca esti in cautarea unui lucru.","","","Sit_2_PSI_Yberion_BringFocus_Info_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:103","Das ist richtig. Wir brauchen einen magischen Fokus.","Asa e. Avem nevoie de un focus magic.","","","Sit_2_PSI_Yberion_BringFocus_Info_12_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:104","Wir haben den Novizen Nyras losgeschickt, um den Fokus zu holen. Doch er ist bisher nicht zurückgekehrt.","Am trimis novicele Nyras sa ne aduca acest focus. Dar inca nu s-a intors.","","","Sit_2_PSI_Yberion_BringFocus_Info_12_03","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:105","Du könntest für mich nachsehen, was passiert ist!","Ai putea sa verifici pentru mine ce s-a intamplat!","","","Sit_2_PSI_Yberion_BringFocus_Info_12_04","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:109","Ich werde den Fokus zurückbringen!","Voi aduce focusul inapoi!","","","Info_YBerion_BringFocus.Info_YBerion_BringFocus_OK","Info_AddChoice",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:110","Wo soll ich suchen?","Unde ar trebui sa-mi incep cautarea?","","","Info_YBerion_BringFocus.Info_YBerion_BringFocus_WO","Info_AddChoice",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:111","Was hat es mit dem Fokus auf sich?","De ce este acest focus asa important?","","","Info_YBerion_BringFocus.Info_YBerion_BringFocus_FOKUS","Info_AddChoice",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:121","Ich werde den Fokus zurückbringen!","Voi aduce focusul inapoi!","","","Sit_2_PSI_Yberion_BringFocus_OK_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:122","Nimm diese Karte hier, dort ist der Ort des Fokus verzeichnet.","Ia harta asta. Locatia focusului este notata pe ea.","","","Sit_2_PSI_Yberion_BringFocus_OK_12_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:131","Wo soll ich suchen?","Unde ar trebui sa-mi incep cautarea?","","","Sit_2_PSI_Yberion_BringFocus_WO_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:132","Wenn du das Lager verlässt, wende dich nach rechts und steige hinauf zur großen Klippe. Dort, hinter dem Wald, wo du das Meer sehen kannst, wirst du den Fokus finden.","Paraseste Tabara, mergi spre dreapta si urca dealul inalt. Mergi dincolo de padure pana cand vezi marea. Acolo vei gasi focusul.","","","Sit_2_PSI_Yberion_BringFocus_WO_12_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:137","Was hat es mit dem Fokus auf sich?","De ce este acest focus asa de important?","","","Sit_2_PSI_Yberion_BringFocus_FOKUS_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:138","Es ist ein magischer Gegenstand, der unsere geistigen Kräfte vereinigen wird.","E un obiect magic care ne poate concentra puterile spirituale.","","","Sit_2_PSI_Yberion_BringFocus_FOKUS_12_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:139","Es handelt sich dabei um einen der fünf Fokussteine, den die Magier zum Errichten der Barriere benutzt haben.","Este unul din cele cinci focusuri de piatra folosite de catre magicieni la crearea Barierei.","","","Sit_2_PSI_Yberion_BringFocus_FOKUS_12_03","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:140","In einer Vision sah ich, dass wir uns die Kraft eines Fokus zu Nutze machen müssen.","Intr-o viziune am vazut ca trebuie sa folosim puterea focusului.","","","Sit_2_PSI_Yberion_BringFocus_FOKUS_12_04","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:141","War wohl eine ziemlich spannende Vision.","Pare a fi o viziune interesanta.","","","Sit_2_PSI_Yberion_BringFocus_FOKUS_15_05","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:142","Meine Vision war ein Zeichen vom Schläfer. Mit dem Fokus können wir ihn erreichen!","Viziunea mea este un semn de la Sleeper. Putem ajunge la el prin acest focus!","","","Sit_2_PSI_Yberion_BringFocus_FOKUS_12_06","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:152","Ich habe den Fokus immer noch nicht gefunden.","Inca nu am gasit focusul.","","","Info_YBerion_BringFocus_RUNNING.description","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:165","Ich habe den Fokus immer noch nicht gefunden.","Inca nu am gasit focusul.","","","Info_YBerion_BringFocus_RUNNING_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:166","Dann suche weiter. Der Schläfer wird dir den Weg weisen.","Atunci continua sa cauti. Sleeper iti va arata calea.","","","Info_YBerion_BringFocus_RUNNING_12_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:176","Ich habe den Fokus gefunden","Am gasit focusul.","","False","Info_YBerion_BringFocus_Success.description","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:189","Ich habe den Fokus gefunden.","Am gasit focusul.","","","Info_YBerion_BringFocus_Success_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:190","Hervorragend. Du hast uns einen großen Dienst erwiesen.","Excelent. Ne-a facut o mare favoare.","","","Info_YBerion_BringFocus_Success_12_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:191","Bring nun den Fokus zu Cor Kalom. Er wird wissen, was zu tun ist.","Acum du focusul inapoi la Cor Kalom. El stie ce e de facut.","","","Info_YBerion_BringFocus_Success_12_03","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:194","Wo kann ich diesen Cor Kalom finden?","Unde il gasesc pe acest Cor Kalom?","","","Info_YBerion_BringFocus_Success_15_04","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:195","Er hält sich die meiste Zeit im Alchemielabor auf der oberen Stegebene auf.","Isi petrece majoritatea timpului in laboratorul sau de alchimie, in zona de sus a taberei.","","","Info_YBerion_BringFocus_Success_12_05","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:196","Frag Lester am Eingang des Lagers ... Er führt öfter Neulinge herum.","Vorbeste cu Lester, de la intrarea in Tabara... el ii ghideaza de obicei pe cei nou-veniti pe-aici.","","","Info_YBerion_BringFocus_Success_12_06","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:217","Der Novize Nyras hat den Verstand verloren!","Novicele Nyras a innebunit!","","","Info_YBerion_NYRAS.description","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:230","Der Novize Nyras hat den Verstand verloren!","Novicele Nyras a innebunit!","","","Info_YBerion_NYRAS_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:231","Er faselte davon, dass der Schläfer zu ihm gesprochen habe und ihn als einzigen Diener auserwählte!","Mi-a spus ca Sleeper i-a vorbit si l-a ales ca singurul lui slujitor!","","","Info_YBerion_NYRAS_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:232","Dann griff er mich sogar an und wollte mich töten!","Apoi m-a atacat si a incercat sa ma atace.","","","Info_YBerion_NYRAS_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:233","Die Macht des Schläfers ist so gewaltig, dass sie unvorbereitete Seelen in Verwirrung stürzen kann.","Puterea lui Sleeper este atat de vasta incat sufletele nepregatite ajung la disperare in fata ei.","","","Info_YBerion_NYRAS_12_04","",""
"Scripts/content/Story/MISSIONS/DIA_GUR_1200_YBerion.d:234","Nur wir Gurus haben durch jahrelanges Meditieren die seelische Stärke gewonnen, die Stimme des allmächtigen Schläfers zu ertragen!","Doar noi, Gurusii, in anii nostri de meditatie, am dobandit puterea spirituala de a auzi vocea atotputernicului Sleeper!","","","Info_YBerion_NYRAS_12_05","",""
