"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:20","... Sterblicher? ... Wer, ich? ... Ich geh ja schon!","... Muritor?... cine, eu?... Bine! Ma duc!","","","Info_Saturas_EXIT_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:55","Moment... Wer... Wer spricht hier.","Stai... cine... cine vorbeste cu mine?","","False","Info_XardasDemon_INTRO_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:57","DUUUU sprichst zu mir ??? Wie ... wie kommst du in meinen Kopf?","TU vorbesti cu mine??? Cum... cum ai ajuns in mintea mea?","","","Info_XardasDemon_INTRO_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:59","Du bist was? ... der Diener deines Herren?","Ce esti?... Servitorul maestrului tau?","","","Info_XardasDemon_INTRO_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:60","Du erscheinst mir eher wie eine Kreatur der Hölle!","Pari o creatura a iadului!","","","Info_XardasDemon_INTRO_15_04","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:62","Ich soll schweigen?","Vrei sa tac?","","","Info_XardasDemon_INTRO_15_05","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:74","Heißt Dein Herr und Meister zufällig Xardas?","Cumva maestrul tau e Xardas?","","","Info_XardasDemon_MASTERWHO.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:87","Heißt dein Herr und Meister zufällig Xardas?","Cumva maestrul tau e Xardas?","","","Info_XardasDemon_MASTERWHO_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:89","Aha ... Namen sind also unwichtig ... Okay.","O, bine... deci numele nu au rost... Bine.","","","Info_XardasDemon_MASTERWHO_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:90","Ich gehe einfach mal davon aus, dass das hier der Turm von Xardas ist.","O sa presupun atunci ca asta e turnul lui Xardas.","","","Info_XardasDemon_MASTERWHO_15_03","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:102","Ich muss mit deinem Meister sprechen!","Vreau sa vorbesc cu maestrul tau!","","","Info_XardasDemon_MASTERHOW.description","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:115","Ich muss mit deinem Meister sprechen!","Vreau sa vorbesc cu maestrul tau!","","","Info_XardasDemon_MASTERHOW_15_01","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:117","... Ich? ... unwürdig?? ... Was für ein Test???","... Eu?... Nedemn??... Ce test???","","","Info_XardasDemon_MASTERHOW_15_02","",""
"Scripts/content/Story/MISSIONS/DIA_XardasDemon.d:119","... Aaahhhh ... Ich verstehe ... wer deinen Meister sprechen will, muss sich würdig erweisen!","... Aaahhhh... Inteleg... Cine vrea sa vorbeasca cu maestrul tau trebuie sa fie demn de asta!","","","Info_XardasDemon_MASTERHOW_15_03","",""
