"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","1 Stück rohes Fleisch braten.","Paista 1 pala raakaa lihaa.","","False","PC_FryMeat_1.description","",""
"","5 Stücke rohes Fleisch braten.","Paista 5 palaa raakaa lihaa.","","False","PC_FryMeat_5.description","",""
"","10 Stücke rohes Fleisch braten.","Paista 10 palaa raakaa lihaa.","","False","PC_FryMeat_10.description","",""
"","Alles braten. (","Paista kaikki. (","","False","DESC_FRYMEAT_ALL","",""
"","1 x Rohstahl erhitzen.","Kuumenna 1 pala raakaterästä.","","False","PC_SmithFire_1.description","",""
"","5 x Rohstahl erhitzen.","Kuumenna 5 palaa raakaterästä.","","False","PC_SmithFire_5.description","",""
"","10 x Rohstahl erhitzen.","Kuumenna 10 palaa raakaterästä.","","False","PC_SmithFire_10.description","",""
"","Gesamten Rohstahlvorrat erhitzen. (","Kuumenna kaikki. (","","False","DESC_SMITHFIRE_ALL","",""
"","1 x glühenden Stahl schmieden.","Tako 1 terä hehkuvasta teräksenpalasta.","","False","PC_SmithAnvil_1.description","",""
"","5 x glühenden Stahl schmieden.","Tako 5 terää hehkuvasta teräksenpalasta.","","False","PC_SmithAnvil_5.description","",""
"","10 x glühenden Stahl schmieden.","Tako 10 terä hehkuvasta teräksenpalasta.","","False","PC_SmithAnvil_10.description","",""
"","Alles schmieden. (","Tako terät kaikista hehkuvista teräksenpalasista. (","","False","DESC_SMITHANVIL_ALL","",""
"","eine glühende Klinge abschrecken.","Sammuta 1 hehkuva terä.","","False","PC_SmithCool_1.description","",""
"","5 glühende Klingen abschrecken.","Sammuta 5 hehkuvaa terää.","","False","PC_SmithCool_5.description","",""
"","10 glühende Klingen abschrecken.","Sammuta 10 hehkuvaa terää.","","False","PC_SmithCool_10.description","",""
"","Alle glühenden Klingen abschrecken. (","Sammuta kaikki hehkuvat terät. (","","False","DESC_SMITHCOOL_ALL","",""
"","eine Klinge als Schwert schleifen.","Teroita 1 terä miekaksi.","","False","PC_SmithSharp_1.description","",""
"","5 Klingen als Schwerter schleifen.","Teroita 5 terää miekaksi.","","False","PC_SmithSharp_5.description","",""
"","10 Klingen als Schwerter schleifen.","Teroita 10 terää miekaksi.","","False","PC_SmithSharp_10.description","",""
"","Alle Klingen als Schwerter schleifen. (","Teroita kaikki terät miekoiksi. (","","False","DESC_SMITHSHARP_ALL","",""
