"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:15","ENDE","ENDE","","","Info_Bau_2_EXIT.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:37","Arbeitest du freiwillig auf den Reisfeldern?","Arbeitest du freiwillig auf den Reisfeldern?","","","Info_Bau_2_WichtigePersonen.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:47","Arbeitest du freiwillig auf den Reisfeldern?","Arbeitest du freiwillig auf den Reisfeldern?","","","Info_Bau_2_WichtigePersonen_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:48","Ja. Ja das tue ich. Ist nämlich besser freiwillig zu arbeiten, als von den Schlägern vom Reislord abgeholt zu werden.","Ja. Ja das tue ich. Ist nämlich besser freiwillig zu arbeiten, als von den Schlägern vom Reislord abgeholt zu werden.","","","Info_Bau_2_WichtigePersonen_02_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:49","So so ...","So so ...","","","Info_Bau_2_WichtigePersonen_15_02","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:63","Was kannst du mir über das Lager erzählen?","Was kannst du mir über das Lager erzählen?","","","Info_Bau_2_DasLager.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:73","Was kannst du mir über das Lager erzählen?","Was kannst du mir über das Lager erzählen?","","","Info_Bau_2_DasLager_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:74","Es ist gefährlich, da hinzugehen. Lee's Söldner und die Magier sind ja ganz in Ordnung, aber auf die Banditen passt du besser auf!","Es ist gefährlich, da hinzugehen. Lee's Söldner und die Magier sind ja ganz in Ordnung, aber auf die Banditen passt du besser auf!","","","Info_Bau_2_DasLager_02_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:90","Alles klar bei dir?","Alles klar bei dir?","","","Info_Bau_2_DieLage.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:100","Alles klar bei dir?","Alles klar bei dir?","","","Info_Bau_2_DieLage_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:101","Was willst du? Hat Der Reislord dich geschickt? Ich arbeite doch jeden Tag!","Was willst du? Hat Der Reislord dich geschickt? Ich arbeite doch jeden Tag!","","","Info_Bau_2_DieLage_02_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:102","Niemand hat mich geschickt - ich will mich nur ein bisschen unterhalten.","Niemand hat mich geschickt - ich will mich nur ein bisschen unterhalten.","","","Info_Bau_2_DieLage_15_02","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:116","Lefty schickt mich. Ich hab Wasser für dich.","Lefty schickt mich. Ich hab Wasser für dich.","","","Info_Bau_2_Wasser.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:130","Lefty schickt mich. Ich hab' Wasser für dich.","Lefty schickt mich. Ich hab' Wasser für dich.","","","Info_Bau_2_Wasser_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:133","Danke, Mann. Ich sterbe vor Durst.","Danke, Mann. Ich sterbe vor Durst.","","","Info_Bau_2_Wasser_02_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_2.d:154","Wasser! Hey, Mann! Du hast nichts mehr! Haben wieder alle was gekriegt bis auf mich?","Wasser! Hey, Mann! Du hast nichts mehr! Haben wieder alle was gekriegt bis auf mich?","","","Info_Bau_2_Wasser_NOWATER_02_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:15","ENDE","ENDE","","","Info_Bau_4_EXIT.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:37","Habt ihr einen Anführer?","Habt ihr einen Anführer?","","","Info_Bau_4_WichtigePersonen.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:47","Habt ihr einen Anführer?","Habt ihr einen Anführer?","","","Info_Bau_4_WichtigePersonen_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:48","Der Reislord ist so was wie unser Anführer. Aber die meisten arbeiten nur aus Angst vor ihm und seinen Schlägern.","Der Reislord ist so was wie unser Anführer. Aber die meisten arbeiten nur aus Angst vor ihm und seinen Schlägern.","","","Info_Bau_4_WichtigePersonen_04_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:49","Bei mir sieht das anders aus. Ich hab' schon ein paar Jahre auf dem Buckel und keine Lust mehr, mich mit den Banditen im Lager rumzuschlagen ... Die Reisfelder sind genau das Richtige für mich.","Bei mir sieht das anders aus. Ich hab' schon ein paar Jahre auf dem Buckel und keine Lust mehr, mich mit den Banditen im Lager rumzuschlagen ... Die Reisfelder sind genau das Richtige für mich.","","","Info_Bau_4_WichtigePersonen_04_02","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:63","Was muß ich über diesen Ort wissen?","Was muß ich über diesen Ort wissen?","","","Info_Bau_4_DasLager.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:73","Was muss ich über diesen Ort wissen?","Was muss ich über diesen Ort wissen?","","","Info_Bau_4_DasLager_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:74","Sei vorsichtig, wenn du ins Lager gehst, Junge! Da laufen so einige Halsabschneider rum, die einem Neuen wie dir an die Kehle wollen.","Sei vorsichtig, wenn du ins Lager gehst, Junge! Da laufen so einige Halsabschneider rum, die einem Neuen wie dir an die Kehle wollen.","","","Info_Bau_4_DasLager_04_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:86","Wie läuft's denn so?","Wie läuft's denn so?","","","Info_Bau_4_DieLage.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:96","Wie läuft's denn so?","Wie läuft's denn so?","","","Info_Bau_4_DieLage_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:97","Gibt 'ne Menge zu tun. Wir brauchen viel Reis, um die Leute hier alle ernähren zu können.","Gibt 'ne Menge zu tun. Wir brauchen viel Reis, um die Leute hier alle ernähren zu können.","","","Info_Bau_4_DieLage_04_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:109","Lefty schickt mich. Ich hab Wasser für dich.","Lefty schickt mich. Ich hab Wasser für dich.","","","Info_Bau_4_Wasser.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:123","Lefty schickt mich. Ich hab' Wasser für dich.","Lefty schickt mich. Ich hab' Wasser für dich.","","","Info_Bau_4_Wasser_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:135","Danke, Junge! Das hab' ich gebraucht!","Danke, Junge! Das hab' ich gebraucht!","","","Info_Bau_4_Wasser_04_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_4.d:147","Aber du hast nichts mehr. Ist schon gut, Junge. Ich werd mich an die andern halten.","Aber du hast nichts mehr. Ist schon gut, Junge. Ich werd mich an die andern halten.","","","Info_Bau_4_Wasser_NOWATER_04_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:15","ENDE","ENDE","","","Info_Bau_9_EXIT.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:37","Wer kümmert sich darum, daß hier auf den Feldern alles glatt geht?","Wer kümmert sich darum, daß hier auf den Feldern alles glatt geht?","","","Info_Bau_9_WichtigePersonen.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:47","Wer kümmert sich darum, dass hier auf den Feldern alles glatt geht?","Wer kümmert sich darum, dass hier auf den Feldern alles glatt geht?","","","Info_Bau_9_WichtigePersonen_15_00","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:48","Na, wir alle! Der Reislord überwacht zwar alles, aber ich glaube, er sitzt den ganzen Tag in seinem Bunker und zählt die Säcke.","Na, wir alle! Der Reislord überwacht zwar alles, aber ich glaube, er sitzt den ganzen Tag in seinem Bunker und zählt die Säcke.","","","Info_Bau_9_WichtigePersonen_09_01","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:49","Na, immerhin hat er zusammen mit Homer die ganze Anlage hier gebaut ...","Na, immerhin hat er zusammen mit Homer die ganze Anlage hier gebaut ...","","","Info_Bau_9_WichtigePersonen_09_02","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:63","Erzähl mir was über dieses Lager.","Erzähl mir was über dieses Lager.","","","Info_Bau_9_DasLager.description","",""
Scripts/content/Story/B/B_AssignAmbientInfos_Bau_9.d:73","Erzähl mir was über dieses Lager.","Erzähl mir was über dieses Lager.","","","Info_Bau_9_DasLager_15_00","",""
