"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","1 Stück rohes Fleisch braten.","Roast 1 piece of raw meat.","","False","PC_FryMeat_1.description","",""
"","5 Stücke rohes Fleisch braten.","Roast 5 pieces of raw meat.","","False","PC_FryMeat_5.description","",""
"","10 Stücke rohes Fleisch braten.","Roast 10 pieces of raw meat.","","False","PC_FryMeat_10.description","",""
"","Alles braten. (","Roast all remaining pieces of raw meat. (","","False","DESC_FRYMEAT_ALL","",""
"","1 x Rohstahl erhitzen.","Heat up 1 piece of raw steel.","","False","PC_SmithFire_1.description","",""
"","5 x Rohstahl erhitzen.","Heat up 5 pieces of raw steel.","","False","PC_SmithFire_5.description","",""
"","10 x Rohstahl erhitzen.","Heat up 10 pieces of raw steel.","","False","PC_SmithFire_10.description","",""
"","Gesamten Rohstahlvorrat erhitzen. (","Heat up all remaining pieces of raw steel. (","","False","DESC_SMITHFIRE_ALL","",""
"","1 x glühenden Stahl schmieden.","Forge 1 blade from a piece of glowing steel.","","False","PC_SmithAnvil_1.description","",""
"","5 x glühenden Stahl schmieden.","Forge 5 blades from pieces of glowing steel.","","False","PC_SmithAnvil_5.description","",""
"","10 x glühenden Stahl schmieden.","Forge 10 blades from pieces of glowing steel.","","False","PC_SmithAnvil_10.description","",""
"","Alles schmieden. (","Forge blades from all remaining pieces of glowing steel. (","","False","DESC_SMITHANVIL_ALL","",""
"","eine glühende Klinge abschrecken.","Quench 1 glowing blade.","","False","PC_SmithCool_1.description","",""
"","5 glühende Klingen abschrecken.","Quench 5 glowing blades.","","False","PC_SmithCool_5.description","",""
"","10 glühende Klingen abschrecken.","Quench 10 glowing blades.","","False","PC_SmithCool_10.description","",""
"","Alle glühenden Klingen abschrecken. (","Quench all remaining glowing blades. (","","False","DESC_SMITHCOOL_ALL","",""
"","eine Klinge als Schwert schleifen.","Sharpen 1 blade into a sword.","","False","PC_SmithSharp_1.description","",""
"","5 Klingen als Schwerter schleifen.","Sharpen 5 blades into swords.","","False","PC_SmithSharp_5.description","",""
"","10 Klingen als Schwerter schleifen.","Sharpen 10 blades into swords.","","False","PC_SmithSharp_10.description","",""
"","Alle Klingen als Schwerter schleifen. (","Sharpen all remaining blades into swords. (","","False","DESC_SMITHSHARP_ALL","",""
